Date,Open,High,Low,Close,Adj Close,Volume
2016-01-26,998.190002,1019.510010,998.190002,1017.969971,1017.969971,4357940000
2016-01-27,1016.900024,1021.849976,998.809998,1002.750000,1002.750000,4754040000
2016-01-28,1004.150024,1014.479980,1000.380005,1003.270020,1003.270020,4693010000
2016-01-29,1003.520020,1035.380005,1003.520020,1035.380005,1035.380005,5497570000
2016-02-01,1033.530029,1037.270020,1020.590027,1032.390015,1032.390015,4322530000
2016-02-02,1030.560059,1030.560059,1005.400024,1008.840027,1008.840027,4463190000
2016-02-03,1009.500000,1016.919983,989.250000,1010.299988,1010.299988,5172950000
2016-02-04,1009.929993,1025.109985,1008.590027,1014.789978,1014.789978,5193320000
2016-02-05,1014.309998,1014.309998,985.619995,985.619995,985.619995,4929940000
2016-02-08,982.150024,982.150024,955.710022,969.340027,969.340027,5636460000
2016-02-09,967.849976,975.140015,957.090027,963.900024,963.900024,5132140000
2016-02-10,965.520020,983.450012,963.320007,963.479980,963.479980,4471170000
2016-02-11,958.890015,958.890015,943.099976,953.719971,953.719971,5500800000
2016-02-12,955.340027,972.869995,955.340027,971.989990,971.989990,4696920000
2016-02-16,972.450012,996.390015,972.450012,995.799988,995.799988,4570670000
2016-02-17,997.830017,1016.280029,997.830017,1011.130005,1011.130005,5011540000
2016-02-18,1011.979980,1013.599976,1002.409973,1004.710022,1004.710022,4436490000
2016-02-19,1003.719971,1010.719971,998.270020,1010.010010,1010.010010,4142850000
2016-02-22,1010.390015,1025.280029,1010.390015,1021.739990,1021.739990,4054710000
2016-02-23,1021.250000,1021.250000,1012.150024,1012.150024,1012.150024,3890650000
2016-02-24,1010.099976,1023.059998,996.700012,1022.080017,1022.080017,4317250000
2016-02-25,1022.960022,1031.579956,1020.460022,1031.579956,1031.579956,4118210000
2016-02-26,1031.589966,1039.709961,1031.589966,1037.180054,1037.180054,4348510000
2016-02-29,1037.209961,1044.910034,1033.670044,1033.900024,1033.900024,4588180000
2016-03-01,1035.520020,1054.489990,1035.520020,1054.489990,1054.489990,4819750000
2016-03-02,1054.239990,1065.680054,1052.150024,1065.670044,1065.670044,4666610000
2016-03-03,1065.640015,1076.089966,1064.599976,1076.050049,1076.050049,5081700000
2016-03-04,1076.339966,1088.239990,1073.819946,1081.930054,1081.930054,6049930000
2016-03-07,1081.280029,1094.500000,1077.939941,1094.150024,1094.150024,4968180000
2016-03-08,1092.709961,1092.709961,1067.239990,1067.880005,1067.880005,4641650000
2016-03-09,1068.449951,1074.199951,1067.130005,1072.770020,1072.770020,4038120000
2016-03-10,1073.410034,1078.979980,1054.560059,1063.989990,1063.989990,4376790000
2016-03-11,1066.109985,1087.869995,1066.109985,1087.560059,1087.560059,4078620000
2016-03-14,1086.969971,1087.459961,1079.900024,1084.250000,1084.250000,3487850000
2016-03-15,1082.680054,1082.680054,1065.510010,1066.670044,1066.670044,3560280000
2016-03-16,1066.079956,1076.510010,1063.660034,1074.510010,1074.510010,4057020000
2016-03-17,1074.400024,1094.689941,1069.890015,1091.250000,1091.250000,4530480000
2016-03-18,1092.010010,1102.979980,1092.010010,1101.670044,1101.670044,6503140000
2016-03-21,1101.459961,1103.630005,1096.160034,1098.579956,1098.579956,3376600000
2016-03-22,1096.680054,1100.760010,1090.000000,1097.339966,1097.339966,3418460000
2016-03-23,1097.050049,1097.050049,1075.699951,1075.699951,1075.699951,3639510000
2016-03-24,1074.699951,1079.540039,1065.619995,1079.540039,1079.540039,3407720000
2016-03-28,1079.939941,1084.469971,1073.459961,1080.229980,1080.229980,2809090000
2016-03-29,1079.819946,1109.209961,1075.430054,1109.079956,1109.079956,3822330000
2016-03-30,1110.189941,1117.349976,1107.729980,1110.439941,1110.439941,3590310000
2016-03-31,1110.430054,1117.790039,1109.530029,1114.030029,1114.030029,3715280000
2016-04-01,1112.900024,1118.390015,1102.119995,1117.680054,1117.680054,3749990000
2016-04-04,1117.689941,1119.410034,1108.170044,1108.540039,1108.540039,3485710000
2016-04-05,1106.219971,1106.219971,1095.250000,1095.849976,1095.849976,4154920000
2016-04-06,1095.989990,1109.020020,1094.239990,1108.810059,1108.810059,3750800000
2016-04-07,1107.890015,1107.890015,1088.560059,1092.790039,1092.790039,3801250000
2016-04-08,1093.859985,1106.050049,1093.770020,1097.310059,1097.310059,3359530000
2016-04-11,1097.959961,1110.430054,1094.310059,1094.339966,1094.339966,3567840000
2016-04-12,1094.459961,1107.359985,1091.650024,1105.709961,1105.709961,4239740000
2016-04-13,1106.479980,1129.930054,1106.479980,1129.930054,1129.930054,4191830000
2016-04-14,1130.079956,1132.089966,1125.130005,1128.589966,1128.589966,3765870000
2016-04-15,1128.079956,1132.140015,1125.060059,1130.920044,1130.920044,3701450000
2016-04-18,1129.719971,1139.479980,1125.160034,1139.280029,1139.280029,3316880000
2016-04-19,1139.829956,1146.500000,1135.849976,1140.229980,1140.229980,3896830000
2016-04-20,1140.140015,1147.719971,1137.319946,1142.290039,1142.290039,4184880000
2016-04-21,1142.369995,1144.540039,1133.439941,1135.770020,1135.770020,4175290000
2016-04-22,1135.660034,1147.410034,1135.510010,1146.689941,1146.689941,3790580000
2016-04-25,1146.260010,1146.260010,1134.849976,1138.099976,1138.099976,3319740000
2016-04-26,1138.699951,1150.819946,1138.699951,1150.729980,1150.729980,3557190000
2016-04-27,1150.920044,1156.069946,1145.849976,1154.150024,1154.150024,4100110000
2016-04-28,1153.109985,1155.550049,1138.699951,1140.400024,1140.400024,4309840000
2016-04-29,1140.109985,1140.109985,1124.260010,1130.849976,1130.849976,4704720000
2016-05-02,1131.209961,1140.920044,1129.239990,1140.920044,1140.920044,3841110000
2016-05-03,1138.869995,1138.869995,1116.530029,1121.760010,1121.760010,4173390000
2016-05-04,1121.160034,1123.689941,1110.390015,1113.130005,1113.130005,4058560000
2016-05-05,1114.349976,1118.380005,1107.640015,1107.949951,1107.949951,4008530000
2016-05-06,1107.800049,1114.770020,1101.569946,1114.719971,1114.719971,3796350000
2016-05-09,1114.719971,1123.650024,1113.079956,1118.250000,1118.250000,3788620000
2016-05-10,1118.739990,1129.040039,1117.939941,1128.829956,1128.829956,3600200000
2016-05-11,1128.469971,1128.469971,1114.609985,1114.739990,1114.739990,3821980000
2016-05-12,1114.869995,1119.890015,1101.260010,1108.599976,1108.599976,3782390000
2016-05-13,1108.369995,1112.959961,1099.439941,1102.439941,1102.439941,3579880000
2016-05-16,1103.229980,1119.680054,1103.229980,1116.209961,1116.209961,3501360000
2016-05-17,1115.410034,1118.339966,1094.060059,1097.680054,1097.680054,4108960000
2016-05-18,1097.189941,1110.729980,1093.949951,1102.949951,1102.949951,4101320000
2016-05-19,1101.689941,1103.719971,1085.939941,1094.780029,1094.780029,3846770000
2016-05-20,1095.160034,1112.319946,1095.160034,1112.280029,1112.280029,3507650000
2016-05-23,1112.469971,1117.319946,1110.869995,1111.369995,1111.369995,3055480000
2016-05-24,1112.510010,1136.290039,1112.510010,1135.310059,1135.310059,3627340000
2016-05-25,1136.369995,1142.849976,1136.369995,1141.020020,1141.020020,3859160000
2016-05-26,1141.099976,1143.189941,1137.589966,1139.750000,1139.750000,3230990000
2016-05-27,1139.979980,1150.449951,1139.979980,1150.449951,1150.449951,3079150000
2016-05-31,1150.599976,1158.969971,1150.339966,1154.790039,1154.790039,4514410000
2016-06-01,1154.510010,1163.430054,1148.599976,1163.040039,1163.040039,3525170000
2016-06-02,1162.739990,1170.770020,1159.359985,1170.579956,1170.579956,3632720000
2016-06-03,1170.390015,1170.390015,1155.839966,1164.130005,1164.130005,3627780000
2016-06-06,1164.260010,1179.339966,1163.680054,1176.869995,1176.869995,3442020000
2016-06-07,1177.189941,1183.750000,1175.050049,1179.969971,1179.969971,3534730000
2016-06-08,1180.199951,1190.170044,1180.199951,1188.949951,1188.949951,3562060000
2016-06-09,1188.229980,1188.229980,1177.859985,1181.199951,1181.199951,3290320000
2016-06-10,1178.380005,1178.380005,1161.270020,1163.930054,1163.930054,3515010000
2016-06-13,1162.530029,1164.900024,1149.479980,1150.699951,1150.699951,3392030000
2016-06-14,1149.589966,1153.219971,1141.229980,1147.819946,1147.819946,3759770000
2016-06-15,1148.089966,1157.959961,1148.089966,1149.300049,1149.300049,3544720000
2016-06-16,1147.859985,1148.859985,1133.099976,1148.189941,1148.189941,3628280000
2016-06-17,1148.959961,1151.689941,1141.489990,1144.699951,1144.699951,4902630000
2016-06-20,1146.390015,1167.119995,1146.390015,1157.699951,1157.699951,3467440000
2016-06-21,1158.119995,1158.849976,1147.770020,1153.869995,1153.869995,3232880000
2016-06-22,1154.150024,1161.280029,1148.699951,1148.969971,1148.969971,3168160000
2016-06-23,1151.510010,1172.219971,1151.510010,1172.219971,1172.219971,3297940000
2016-06-24,1162.920044,1162.920044,1123.489990,1127.540039,1127.540039,7597450000
2016-06-27,1123.810059,1123.810059,1085.880005,1089.650024,1089.650024,5431220000
2016-06-28,1092.170044,1110.500000,1092.170044,1107.300049,1107.300049,4385810000
2016-06-29,1110.790039,1132.619995,1110.790039,1131.619995,1131.619995,4241740000
2016-06-30,1132.150024,1152.030029,1128.910034,1151.920044,1151.920044,4622820000
2016-07-01,1151.750000,1161.050049,1151.250000,1156.770020,1156.770020,3458890000
2016-07-05,1155.459961,1155.459961,1133.630005,1139.449951,1139.449951,3658380000
2016-07-06,1138.920044,1147.910034,1131.709961,1147.329956,1147.329956,3909380000
2016-07-07,1147.630005,1156.890015,1143.420044,1149.760010,1149.760010,3604550000
2016-07-08,1152.239990,1178.119995,1152.239990,1177.359985,1177.359985,3607500000
2016-07-11,1179.189941,1192.040039,1179.189941,1190.030029,1190.030029,3253340000
2016-07-12,1191.979980,1211.770020,1191.979980,1205.890015,1205.890015,4097820000
2016-07-13,1206.859985,1210.380005,1197.869995,1201.160034,1201.160034,3502320000
2016-07-14,1203.359985,1209.910034,1201.900024,1202.170044,1202.170044,3465610000
2016-07-15,1203.520020,1208.239990,1201.670044,1205.310059,1205.310059,3122600000
2016-07-18,1205.290039,1210.640015,1202.489990,1207.910034,1207.910034,3009310000
2016-07-19,1207.239990,1207.239990,1198.780029,1200.449951,1200.449951,2968340000
2016-07-20,1201.430054,1212.079956,1198.400024,1209.739990,1209.739990,3211860000
2016-07-21,1209.569946,1213.520020,1201.410034,1203.859985,1203.859985,3438900000
2016-07-22,1204.109985,1214.160034,1202.229980,1212.890015,1212.890015,3023280000
2016-07-25,1212.839966,1212.839966,1207.199951,1209.819946,1209.819946,3057240000
2016-07-26,1209.510010,1217.130005,1208.760010,1216.859985,1216.859985,3442350000
2016-07-27,1217.459961,1222.260010,1212.829956,1218.930054,1218.930054,3995500000
2016-07-28,1218.729980,1219.489990,1214.260010,1217.329956,1217.329956,3664240000
2016-07-29,1217.089966,1224.770020,1210.250000,1219.939941,1219.939941,4038840000
2016-08-01,1220.300049,1224.459961,1214.640015,1219.119995,1219.119995,3505990000
2016-08-02,1219.000000,1219.050049,1199.599976,1202.349976,1202.349976,3848750000
2016-08-03,1201.869995,1212.739990,1198.729980,1212.729980,1212.729980,3786530000
2016-08-04,1212.780029,1219.089966,1211.979980,1213.760010,1213.760010,3709200000
2016-08-05,1215.699951,1232.869995,1215.699951,1231.300049,1231.300049,3663070000
2016-08-08,1231.319946,1235.780029,1228.890015,1230.420044,1230.420044,3327550000
2016-08-09,1230.530029,1233.290039,1229.439941,1231.739990,1231.739990,3334300000
2016-08-10,1231.699951,1232.839966,1220.750000,1223.270020,1223.270020,3254950000
2016-08-11,1224.000000,1231.000000,1223.750000,1229.119995,1229.119995,3423160000
2016-08-12,1228.849976,1231.650024,1225.040039,1229.819946,1229.819946,3000660000
2016-08-15,1230.530029,1243.829956,1230.530029,1241.859985,1241.859985,3078530000
2016-08-16,1241.680054,1241.680054,1230.739990,1231.130005,1231.130005,3196400000
2016-08-17,1230.979980,1230.979980,1221.719971,1227.680054,1227.680054,3388910000
2016-08-18,1227.420044,1236.849976,1227.420044,1236.849976,1236.849976,3300570000
2016-08-19,1236.489990,1237.390015,1231.760010,1236.770020,1236.770020,3084800000
2016-08-22,1236.599976,1239.739990,1232.000000,1239.739990,1239.739990,2777550000
2016-08-23,1240.599976,1251.329956,1240.599976,1248.579956,1248.579956,3041490000
2016-08-24,1248.479980,1248.910034,1235.469971,1237.250000,1237.250000,3148280000
2016-08-25,1236.400024,1243.300049,1234.410034,1240.000000,1240.000000,2969310000
2016-08-26,1240.140015,1250.180054,1231.270020,1238.030029,1238.030029,3342340000
2016-08-29,1238.319946,1248.219971,1238.319946,1244.939941,1244.939941,2654780000
2016-08-30,1245.079956,1248.430054,1241.540039,1246.030029,1246.030029,3006800000
2016-08-31,1245.640015,1245.640015,1233.119995,1239.910034,1239.910034,3766390000
2016-09-01,1240.069946,1242.089966,1228.780029,1239.800049,1239.800049,3392120000
2016-09-02,1241.430054,1251.829956,1241.430054,1251.829956,1251.829956,3091120000
2016-09-06,1252.449951,1254.410034,1246.459961,1253.369995,1253.369995,3447650000
2016-09-07,1253.219971,1261.119995,1252.410034,1261.010010,1261.010010,3319420000
2016-09-08,1260.479980,1260.479980,1254.939941,1258.359985,1258.359985,3727840000
2016-09-09,1256.300049,1256.300049,1219.199951,1219.209961,1219.209961,4233960000
2016-09-12,1218.630005,1235.869995,1211.660034,1235.869995,1235.869995,4010480000
2016-09-13,1234.550049,1234.550049,1206.069946,1212.319946,1212.319946,4141670000
2016-09-14,1212.680054,1219.930054,1209.709961,1211.589966,1211.589966,3664100000
2016-09-15,1211.969971,1227.359985,1211.099976,1227.020020,1227.020020,3373720000
2016-09-16,1226.959961,1227.089966,1218.280029,1224.780029,1224.780029,5014360000
2016-09-19,1225.640015,1239.979980,1225.640015,1232.530029,1232.530029,3163000000
2016-09-20,1233.239990,1238.250000,1228.130005,1228.329956,1228.329956,3140730000
2016-09-21,1229.619995,1245.239990,1228.130005,1245.040039,1245.040039,3712090000
2016-09-22,1246.430054,1263.459961,1246.430054,1263.439941,1263.439941,3552830000
2016-09-23,1262.939941,1262.939941,1254.560059,1254.619995,1254.619995,3317190000
2016-09-26,1253.949951,1253.949951,1240.770020,1240.939941,1240.939941,3216170000
2016-09-27,1240.910034,1247.119995,1238.310059,1246.380005,1246.380005,3437770000
2016-09-28,1246.699951,1255.939941,1240.589966,1255.670044,1255.670044,3891460000
2016-09-29,1255.589966,1255.589966,1236.859985,1237.750000,1237.750000,4249220000
2016-09-30,1239.930054,1255.709961,1238.060059,1251.650024,1251.650024,4173340000
2016-10-03,1251.280029,1251.280029,1240.969971,1245.780029,1245.780029,3137550000
2016-10-04,1246.020020,1249.930054,1235.750000,1239.780029,1239.780029,3750890000
2016-10-05,1240.520020,1254.089966,1240.520020,1248.369995,1248.369995,3906550000
2016-10-06,1247.770020,1247.770020,1237.410034,1246.239990,1246.239990,3461550000
2016-10-07,1246.369995,1247.579956,1231.349976,1236.560059,1236.560059,3619890000
2016-10-10,1239.209961,1253.810059,1239.209961,1250.760010,1250.760010,2916550000
2016-10-11,1249.959961,1249.959961,1222.569946,1227.619995,1227.619995,3438270000
2016-10-12,1227.670044,1232.609985,1224.290039,1227.229980,1227.229980,2977100000
2016-10-13,1225.140015,1225.140015,1209.319946,1215.750000,1215.750000,3580450000
2016-10-14,1217.630005,1226.010010,1212.260010,1212.410034,1212.410034,3228150000
2016-10-17,1212.420044,1215.420044,1209.829956,1210.140015,1210.140015,2830390000
2016-10-18,1211.300049,1222.199951,1211.300049,1217.300049,1217.300049,3170000000
2016-10-19,1217.339966,1226.349976,1214.050049,1222.640015,1222.640015,3362670000
2016-10-20,1221.989990,1222.609985,1213.160034,1219.790039,1219.790039,3337170000
2016-10-21,1217.890015,1220.030029,1208.989990,1218.099976,1218.099976,3448850000
2016-10-24,1219.729980,1231.930054,1219.729980,1226.449951,1226.449951,3357320000
2016-10-25,1225.900024,1226.160034,1214.810059,1216.099976,1216.099976,3751340000
2016-10-26,1214.489990,1216.079956,1203.119995,1204.750000,1204.750000,3775200000
2016-10-27,1205.739990,1208.180054,1188.750000,1189.949951,1189.949951,4204830000
2016-10-28,1190.060059,1196.239990,1185.479980,1187.609985,1187.609985,4019510000
2016-10-31,1187.869995,1192.979980,1185.170044,1191.390015,1191.390015,3922400000
2016-11-01,1191.770020,1194.479980,1170.869995,1177.939941,1177.939941,4532160000
2016-11-02,1177.770020,1177.770020,1161.849976,1162.520020,1162.520020,4248580000
2016-11-03,1164.469971,1168.130005,1156.079956,1156.890015,1156.890015,3886740000
2016-11-04,1157.189941,1174.780029,1156.920044,1163.439941,1163.439941,3837860000
2016-11-07,1164.569946,1193.390015,1164.569946,1192.250000,1192.250000,3736060000
2016-11-08,1192.040039,1200.219971,1184.849976,1195.140015,1195.140015,3916930000
2016-11-09,1194.339966,1233.660034,1188.430054,1232.160034,1232.160034,6264150000
2016-11-10,1235.859985,1258.479980,1234.020020,1251.609985,1251.609985,6451640000
2016-11-11,1251.520020,1282.819946,1250.829956,1282.380005,1282.380005,4988050000
2016-11-14,1283.030029,1306.560059,1283.030029,1298.599976,1298.599976,5367200000
2016-11-15,1298.520020,1304.380005,1290.449951,1302.140015,1302.140015,4543860000
2016-11-16,1300.689941,1304.979980,1296.109985,1302.199951,1302.199951,3830590000
2016-11-17,1302.859985,1313.060059,1302.859985,1309.479980,1309.479980,3809160000
2016-11-18,1309.739990,1316.219971,1308.439941,1315.640015,1315.640015,3572400000
2016-11-21,1317.410034,1323.719971,1313.670044,1322.229980,1322.229980,3607010000
2016-11-22,1322.459961,1334.829956,1322.459961,1334.339966,1334.339966,3957940000
2016-11-23,1333.760010,1342.349976,1326.949951,1342.089966,1342.089966,3418640000
2016-11-25,1342.199951,1347.199951,1340.660034,1347.199951,1347.199951,1584600000
2016-11-28,1346.880005,1346.880005,1328.579956,1329.829956,1329.829956,3505650000
2016-11-29,1329.910034,1335.439941,1327.020020,1328.219971,1328.219971,3706560000
2016-11-30,1329.760010,1337.329956,1320.949951,1322.339966,1322.339966,5533980000
2016-12-01,1322.760010,1331.729980,1308.849976,1313.800049,1313.800049,5063740000
2016-12-02,1313.579956,1319.349976,1311.520020,1314.250000,1314.250000,3779500000
2016-12-05,1314.979980,1338.229980,1314.979980,1337.790039,1337.790039,3895230000
2016-12-06,1338.050049,1353.569946,1334.300049,1352.670044,1352.670044,3855320000
2016-12-07,1352.099976,1366.609985,1347.839966,1364.510010,1364.510010,4501820000
2016-12-08,1364.430054,1386.449951,1363.699951,1386.369995,1386.369995,4200580000
2016-12-09,1386.660034,1392.709961,1383.239990,1388.069946,1388.069946,3884480000
2016-12-12,1387.780029,1388.530029,1370.790039,1373.140015,1373.140015,4034510000
2016-12-13,1373.339966,1382.439941,1367.920044,1373.530029,1373.530029,3857590000
2016-12-14,1372.079956,1374.540039,1354.069946,1356.020020,1356.020020,4406970000
2016-12-15,1356.439941,1374.819946,1354.469971,1366.410034,1366.410034,4168200000
2016-12-16,1366.930054,1379.030029,1362.069946,1364.189941,1364.189941,5920340000
2016-12-19,1364.780029,1375.589966,1364.780029,1371.680054,1371.680054,3248370000
2016-12-20,1372.069946,1385.060059,1372.069946,1383.959961,1383.959961,3298780000
2016-12-21,1383.630005,1384.359985,1375.189941,1375.189941,1375.189941,2852230000
2016-12-22,1374.949951,1375.459961,1360.250000,1362.660034,1362.660034,2876320000
2016-12-23,1362.630005,1371.510010,1362.560059,1371.510010,1371.510010,2020550000
2016-12-27,1371.589966,1381.979980,1371.589966,1377.709961,1377.709961,1987080000
2016-12-28,1377.780029,1379.270020,1359.219971,1360.829956,1360.829956,2392360000
2016-12-29,1360.920044,1367.449951,1357.390015,1363.180054,1363.180054,2336370000
2016-12-30,1363.589966,1364.979980,1353.920044,1357.130005,1357.130005,2670900000
2017-01-03,1357.989990,1375.089966,1355.390015,1365.489990,1365.489990,3770530000
2017-01-04,1366.699951,1388.599976,1366.699951,1387.949951,1387.949951,3764890000
2017-01-05,1387.709961,1387.709961,1366.569946,1371.939941,1371.939941,3761820000
2017-01-06,1372.489990,1375.060059,1366.819946,1367.280029,1367.280029,3339890000
2017-01-09,1367.130005,1367.130005,1356.540039,1357.489990,1357.489990,3217610000
2017-01-10,1357.739990,1371.500000,1357.739990,1370.900024,1370.900024,3638790000
2017-01-11,1370.890015,1375.540039,1365.140015,1373.300049,1373.300049,3620410000
2017-01-12,1372.839966,1372.839966,1346.810059,1361.069946,1361.069946,3462130000
2017-01-13,1361.380005,1376.170044,1361.380005,1372.050049,1372.050049,3081270000
2017-01-17,1371.510010,1371.510010,1351.500000,1352.319946,1352.319946,3584990000
2017-01-18,1352.739990,1358.839966,1350.810059,1358.560059,1358.560059,3315250000
2017-01-19,1358.829956,1360.760010,1342.140015,1345.739990,1345.739990,3165970000
2017-01-20,1345.959961,1355.209961,1345.959961,1351.849976,1351.849976,3524970000
2017-01-23,1351.410034,1353.130005,1341.459961,1347.839966,1347.839966,3152710000
2017-01-24,1348.119995,1370.969971,1348.119995,1369.209961,1369.209961,3810960000
2017-01-25,1371.109985,1383.359985,1371.109985,1382.439941,1382.439941,3846020000
2017-01-26,1382.430054,1384.130005,1374.619995,1375.599976,1375.599976,3610360000
2017-01-27,1375.680054,1375.930054,1366.359985,1370.699951,1370.699951,3135890000
2017-01-30,1369.489990,1369.489990,1342.660034,1352.329956,1352.329956,3591270000
2017-01-31,1351.719971,1363.599976,1345.650024,1361.819946,1361.819946,4087450000
2017-02-01,1364.069946,1374.189941,1357.489990,1361.229980,1361.229980,3916610000
2017-02-02,1360.540039,1364.099976,1354.859985,1357.430054,1357.430054,3807710000
2017-02-03,1358.050049,1377.930054,1358.050049,1377.839966,1377.839966,3597970000
2017-02-06,1377.329956,1377.329956,1364.630005,1366.660034,1366.660034,3109050000
2017-02-07,1366.819946,1371.880005,1357.609985,1361.060059,1361.060059,3448690000
2017-02-08,1360.469971,1360.469971,1349.430054,1358.739990,1358.739990,3609740000
2017-02-09,1359.300049,1379.729980,1359.300049,1378.530029,1378.530029,3677940000
2017-02-10,1380.069946,1391.180054,1380.069946,1388.839966,1388.839966,3475020000
2017-02-13,1390.410034,1398.599976,1389.939941,1392.380005,1392.380005,3349730000
2017-02-14,1391.800049,1397.140015,1386.349976,1396.650024,1396.650024,3520910000
2017-02-15,1396.339966,1405.209961,1392.040039,1404.209961,1404.209961,3775590000
2017-02-16,1403.599976,1404.839966,1391.869995,1399.130005,1399.130005,3672370000
2017-02-17,1399.069946,1399.859985,1392.670044,1399.859985,1399.859985,3513060000
2017-02-21,1400.660034,1410.400024,1400.660034,1410.339966,1410.339966,3579780000
2017-02-22,1410.109985,1410.109985,1401.300049,1403.859985,1403.859985,3468670000
2017-02-23,1404.380005,1406.560059,1385.630005,1394.619995,1394.619995,4015260000
2017-02-24,1393.619995,1394.530029,1382.209961,1394.520020,1394.520020,3831570000
2017-02-27,1394.530029,1407.969971,1392.239990,1407.969971,1407.969971,3582610000
2017-02-28,1406.869995,1406.869995,1386.530029,1386.680054,1386.680054,4210140000
2017-03-01,1389.119995,1414.819946,1389.119995,1413.640015,1413.640015,4345180000
2017-03-02,1413.160034,1413.160034,1395.160034,1395.670044,1395.670044,3821320000
2017-03-03,1395.550049,1399.079956,1387.969971,1394.130005,1394.130005,3555260000
2017-03-06,1392.339966,1392.339966,1378.449951,1384.250000,1384.250000,3232700000
2017-03-07,1383.319946,1383.660034,1374.199951,1374.880005,1374.880005,3518390000
2017-03-08,1375.660034,1381.959961,1365.839966,1366.040039,1366.040039,3812100000
2017-03-09,1366.229980,1371.040039,1357.380005,1360.119995,1360.119995,3716340000
2017-03-10,1361.150024,1369.050049,1356.689941,1365.260010,1365.260010,3432950000
2017-03-13,1365.160034,1373.250000,1365.050049,1370.280029,1370.280029,3133900000
2017-03-14,1369.160034,1369.160034,1353.469971,1362.380005,1362.380005,3172630000
2017-03-15,1363.359985,1385.689941,1363.359985,1382.829956,1382.829956,3906840000
2017-03-16,1383.760010,1389.790039,1382.469971,1386.030029,1386.030029,3365660000
2017-03-17,1385.270020,1393.180054,1380.689941,1391.520020,1391.520020,5178040000
2017-03-20,1391.459961,1391.479980,1381.119995,1384.099976,1384.099976,3054930000
2017-03-21,1385.530029,1390.199951,1346.030029,1346.550049,1346.550049,4265590000
2017-03-22,1346.209961,1348.640015,1335.219971,1345.599976,1345.599976,3572730000
2017-03-23,1345.420044,1361.219971,1343.290039,1353.430054,1353.430054,3260600000
2017-03-24,1354.520020,1362.790039,1349.180054,1354.640015,1354.640015,2975130000
2017-03-27,1352.699951,1359.329956,1335.040039,1357.319946,1357.319946,3240230000
2017-03-28,1356.699951,1367.939941,1352.530029,1367.260010,1367.260010,3367780000
2017-03-29,1366.680054,1373.130005,1363.349976,1371.640015,1371.640015,3106940000
2017-03-30,1371.989990,1382.930054,1371.989990,1382.349976,1382.349976,3158420000
2017-03-31,1382.199951,1389.949951,1380.119995,1385.920044,1385.920044,3354110000
2017-04-03,1386.430054,1388.739990,1366.530029,1369.670044,1369.670044,3416400000
2017-04-04,1368.579956,1374.050049,1363.300049,1368.180054,1368.180054,3206240000
2017-04-05,1369.790039,1381.339966,1350.959961,1352.140015,1352.140015,3770520000
2017-04-06,1351.959961,1364.520020,1349.339966,1364.430054,1364.430054,3201920000
2017-04-07,1363.839966,1367.500000,1358.010010,1364.560059,1364.560059,3053150000
2017-04-10,1364.760010,1376.560059,1361.540039,1367.089966,1367.089966,2785410000
2017-04-11,1366.469971,1377.229980,1360.540039,1376.949951,1376.949951,3117420000
2017-04-12,1376.859985,1376.859985,1358.150024,1359.199951,1359.199951,3196950000
2017-04-13,1358.609985,1361.319946,1345.239990,1345.239990,1345.239990,3143890000
2017-04-17,1345.359985,1361.250000,1345.359985,1361.180054,1361.180054,2824710000
2017-04-18,1359.890015,1362.489990,1351.420044,1361.890015,1361.890015,3269840000
2017-04-19,1362.319946,1376.689941,1362.319946,1367.130005,1367.130005,3519900000
2017-04-20,1368.390015,1384.579956,1368.390015,1384.150024,1384.150024,3647420000
2017-04-21,1381.500000,1383.130005,1376.369995,1379.849976,1379.849976,3503360000
2017-04-24,1380.530029,1399.959961,1380.530029,1397.939941,1397.939941,3690650000
2017-04-25,1400.099976,1415.550049,1400.099976,1411.079956,1411.079956,3995240000
2017-04-26,1411.050049,1425.699951,1409.829956,1419.430054,1419.430054,4105920000
2017-04-27,1419.569946,1423.520020,1413.680054,1417.130005,1417.130005,4098460000
2017-04-28,1417.750000,1419.209961,1399.750000,1400.430054,1400.430054,3718270000
2017-05-01,1401.010010,1411.040039,1397.079956,1407.359985,1407.359985,3199240000
2017-05-02,1407.540039,1409.050049,1395.630005,1399.359985,1399.359985,3813680000
2017-05-03,1399.130005,1399.130005,1386.319946,1390.920044,1390.920044,3893990000
2017-05-04,1391.170044,1394.160034,1380.489990,1388.849976,1388.849976,4362540000
2017-05-05,1389.209961,1397.209961,1385.199951,1397.000000,1397.000000,3540140000
2017-05-08,1396.400024,1397.430054,1386.420044,1391.640015,1391.640015,3429440000
2017-05-09,1392.310059,1395.479980,1386.729980,1391.859985,1391.859985,3653590000
2017-05-10,1392.030029,1400.810059,1390.439941,1399.589966,1399.589966,3643530000
2017-05-11,1399.199951,1399.199951,1379.150024,1390.199951,1390.199951,3727420000
2017-05-12,1389.390015,1389.390015,1380.020020,1382.770020,1382.770020,3305630000
2017-05-15,1383.270020,1398.989990,1383.270020,1393.920044,1393.920044,3473600000
2017-05-16,1394.569946,1396.359985,1384.819946,1394.680054,1394.680054,3420790000
2017-05-17,1388.300049,1388.300049,1355.849976,1355.890015,1355.890015,4163000000
2017-05-18,1354.930054,1365.010010,1351.010010,1361.079956,1361.079956,4319420000
2017-05-19,1361.530029,1374.420044,1361.530029,1367.329956,1367.329956,3825160000
